what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1335072501939
locale,sysinfo,,,"en_US",1335072501939
processors,sysinfo,,,"4",1335072501939
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1335072501939
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1335072501939
java.specification.name,sysinfo,,,"Java Platform API Specification",1335072501939
java.specification.vendor,sysinfo,,,"Oracle Corporation",1335072501939
java.specification.version,sysinfo,,,"1.7",1335072501939
java.vendor,sysinfo,,,"Oracle Corporation",1335072501939
java.version,sysinfo,,,"1.7.0_01",1335072501939
java.vm.info,sysinfo,,,"mixed mode",1335072501939
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1335072501939
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1335072501939
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1335072501939
java.vm.specification.version,sysinfo,,,"1.7",1335072501939
java.vm.vendor,sysinfo,,,"Oracle Corporation",1335072501939
java.vm.version,sysinfo,,,"21.1-b02",1335072501939
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1335072501941
started,bundle,org.codehaus.groovy,1.8.6.xx-20120301-1000-e37-RELEASE,"org.codehaus.groovy",1335072502655
started,bundle,org.jboss.tools.maven.project.examples,1.3.0.v20120307-0425-H80-Beta1,"org.jboss.tools.maven.project.examples",1335072502982
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335072503847
closed,editor,org.jboss.tools.central,1.0.0.v20120307-1926-H67-Beta1,"org.jboss.tools.central.editors.JBossCentralEditor",1335072503847
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335072504263
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1335072504670
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1335072505287
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1335072505314
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1335072505317
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1335072505322
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1335072505324
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1335072505325
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1335072505341
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1335072505343
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1335072505345
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1335072505351
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1335072505361
